y, x, f(x)
18.7651,2.93188,18.7651
18.7745,2.93238,18.7745
18.7839,2.93288,18.7839
18.7933,2.93338,18.7933
18.8027,2.93388,18.8027
18.8121,2.93438,18.8121
18.8215,2.93488,18.8215
18.8309,2.93538,18.8309
18.8403,2.93588,18.8403
18.8497,2.93638,18.8497
18.8592,2.93688,18.8592
18.8686,2.93738,18.8686
18.878,2.93788,18.878
18.8875,2.93838,18.8875
18.8969,2.93888,18.8969
18.9064,2.93938,18.9064
18.9158,2.93988,18.9158
18.9253,2.94038,18.9253
18.9347,2.94088,18.9347
18.9442,2.94138,18.9442
18.9537,2.94188,18.9537
18.9632,2.94238,18.9632
18.9727,2.94288,18.9727
18.9821,2.94338,18.9821
18.9916,2.94388,18.9916
19.0011,2.94438,19.0011
19.0106,2.94488,19.0106
19.0201,2.94538,19.0201
19.0297,2.94588,19.0297
19.0392,2.94638,19.0392
19.0487,2.94688,19.0487
19.0582,2.94738,19.0582
19.0678,2.94788,19.0678
19.0773,2.94838,19.0773
19.0868,2.94888,19.0868
19.0964,2.94938,19.0964
19.1059,2.94988,19.1059
19.1155,2.95038,19.1155
19.125,2.95088,19.125
19.1346,2.95138,19.1346
19.1442,2.95188,19.1442
19.1538,2.95238,19.1538
19.1633,2.95288,19.1633
19.1729,2.95338,19.1729
19.1825,2.95388,19.1825
19.1921,2.95438,19.1921
19.2017,2.95488,19.2017
19.2113,2.95538,19.2113
19.2209,2.95588,19.2209
19.2305,2.95638,19.2305
19.2401,2.95688,19.2401
19.2498,2.95738,19.2498
19.2594,2.95788,19.2594
19.269,2.95838,19.269
19.2787,2.95888,19.2787
19.2883,2.95938,19.2883
19.2979,2.95988,19.2979
19.3076,2.96038,19.3076
19.3173,2.96088,19.3173
19.3269,2.96138,19.3269
19.3366,2.96188,19.3366
19.3463,2.96238,19.3463
19.3559,2.96288,19.3559
19.3656,2.96338,19.3656
19.3753,2.96388,19.3753
19.385,2.96438,19.385
19.3947,2.96488,19.3947
19.4044,2.96538,19.4044
19.4141,2.96588,19.4141
19.4238,2.96638,19.4238
19.4335,2.96688,19.4335
19.4432,2.96738,19.4432
19.4529,2.96788,19.4529
19.4627,2.96838,19.4627
19.4724,2.96888,19.4724
19.4821,2.96938,19.4821
19.4919,2.96988,19.4919
19.5016,2.97038,19.5016
19.5114,2.97088,19.5114
19.5212,2.97138,19.5212
19.5309,2.97188,19.5309
19.5407,2.97238,19.5407
19.5505,2.97288,19.5505
19.5602,2.97338,19.5602
19.57,2.97388,19.57
19.5798,2.97438,19.5798
19.5896,2.97488,19.5896
19.5994,2.97538,19.5994
19.6092,2.97588,19.6092
19.619,2.97638,19.619
19.6288,2.97688,19.6288
19.6386,2.97738,19.6386
19.6485,2.97788,19.6485
19.6583,2.97838,19.6583
19.6681,2.97888,19.6681
19.6779,2.97938,19.6779
19.6878,2.97988,19.6878
19.6976,2.98038,19.6976
19.7075,2.98088,19.7075
19.7173,2.98138,19.7173
19.7272,2.98188,19.7272
19.7371,2.98238,19.7371
19.7469,2.98288,19.7469
19.7568,2.98338,19.7568
19.7667,2.98388,19.7667
19.7766,2.98438,19.7766
19.7865,2.98487,19.7865
19.7964,2.98537,19.7964
19.8063,2.98587,19.8063
19.8162,2.98637,19.8162
19.8261,2.98687,19.8261
19.836,2.98737,19.836
19.8459,2.98787,19.8459
19.8558,2.98837,19.8558
19.8658,2.98887,19.8658
19.8757,2.98937,19.8757
19.8857,2.98987,19.8857
19.8956,2.99037,19.8956
19.9056,2.99087,19.9056
19.9155,2.99137,19.9155
19.9255,2.99187,19.9255
19.9354,2.99237,19.9354
19.9454,2.99287,19.9454
19.9554,2.99337,19.9554
19.9654,2.99387,19.9654
19.9753,2.99437,19.9753
19.9853,2.99487,19.9853
19.9953,2.99537,19.9953
20.0053,2.99587,20.0053
20.0153,2.99637,20.0153
20.0253,2.99687,20.0253
20.0354,2.99737,20.0354
20.0454,2.99787,20.0454
20.0554,2.99837,20.0554
20.0654,2.99887,20.0654
20.0755,2.99937,20.0755
20.0855,2.99987,20.0855
20.0956,3.00037,20.0956
20.1056,3.00087,20.1056
20.1157,3.00137,20.1157
20.1257,3.00187,20.1257
20.1358,3.00237,20.1358
20.1459,3.00287,20.1459
20.1559,3.00337,20.1559
20.166,3.00387,20.166
20.1761,3.00437,20.1761
20.1862,3.00487,20.1862
20.1963,3.00537,20.1963
20.2064,3.00587,20.2064
20.2165,3.00637,20.2165
20.2266,3.00687,20.2266
20.2367,3.00737,20.2367
20.2468,3.00787,20.2468
20.257,3.00837,20.257
20.2671,3.00887,20.2671
20.2772,3.00937,20.2772
20.2874,3.00987,20.2874
20.2975,3.01037,20.2975
20.3077,3.01087,20.3077
20.3178,3.01137,20.3178
20.328,3.01187,20.328
20.3382,3.01237,20.3382
20.3483,3.01287,20.3483
20.3585,3.01337,20.3585
20.3687,3.01387,20.3687
20.3789,3.01437,20.3789
20.3891,3.01487,20.3891
20.3993,3.01537,20.3993
20.4095,3.01587,20.4095
20.4197,3.01637,20.4197
20.4299,3.01687,20.4299
20.4401,3.01737,20.4401
20.4503,3.01787,20.4503
20.4606,3.01837,20.4606
20.4708,3.01887,20.4708
20.481,3.01937,20.481
20.4913,3.01987,20.4913
20.5015,3.02037,20.5015
20.5118,3.02087,20.5118
20.522,3.02137,20.522
20.5323,3.02187,20.5323
20.5426,3.02237,20.5426
20.5528,3.02287,20.5528
20.5631,3.02337,20.5631
20.5734,3.02387,20.5734
20.5837,3.02437,20.5837
20.594,3.02487,20.594
20.6043,3.02537,20.6043
20.6146,3.02587,20.6146
20.6249,3.02637,20.6249
20.6352,3.02687,20.6352
20.6455,3.02737,20.6455
20.6559,3.02787,20.6559
20.6662,3.02837,20.6662
20.6765,3.02887,20.6765
20.6869,3.02937,20.6869
20.6972,3.02987,20.6972
20.7076,3.03037,20.7076
20.7179,3.03087,20.7179
20.7283,3.03137,20.7283
20.7386,3.03187,20.7386
20.749,3.03237,20.749
20.7594,3.03287,20.7594
20.7698,3.03337,20.7698
20.7802,3.03387,20.7802
20.7906,3.03437,20.7906
20.801,3.03487,20.801
20.8114,3.03537,20.8114
20.8218,3.03587,20.8218
20.8322,3.03637,20.8322
20.8426,3.03687,20.8426
20.853,3.03737,20.853
20.8634,3.03787,20.8634
20.8739,3.03837,20.8739
20.8843,3.03887,20.8843
20.8948,3.03937,20.8948
20.9052,3.03987,20.9052
20.9157,3.04037,20.9157
20.9261,3.04087,20.9261
20.9366,3.04137,20.9366
20.9471,3.04187,20.9471
20.9575,3.04237,20.9575
20.968,3.04287,20.968
20.9785,3.04337,20.9785
20.989,3.04387,20.989
20.9995,3.04437,20.9995
21.01,3.04487,21.01
21.0205,3.04537,21.0205
21.031,3.04587,21.031
21.0415,3.04637,21.0415
21.0521,3.04687,21.0521
21.0626,3.04737,21.0626
21.0731,3.04787,21.0731
21.0837,3.04837,21.0837
21.0942,3.04887,21.0942
21.1048,3.04937,21.1048
21.1153,3.04987,21.1153
21.1259,3.05037,21.1259
21.1364,3.05087,21.1364
21.147,3.05137,21.147
21.1576,3.05187,21.1576
21.1682,3.05237,21.1682
21.1788,3.05287,21.1788
21.1894,3.05337,21.1894
21.1999,3.05387,21.1999
21.2106,3.05437,21.2106
21.2212,3.05487,21.2212
21.2318,3.05537,21.2318
21.2424,3.05587,21.2424
21.253,3.05637,21.253
21.2636,3.05687,21.2636
21.2743,3.05737,21.2743
21.2849,3.05787,21.2849
21.2956,3.05837,21.2956
21.3062,3.05887,21.3062
21.3169,3.05937,21.3169
21.3275,3.05987,21.3275
21.3382,3.06037,21.3382
21.3489,3.06087,21.3489
21.3595,3.06137,21.3595
21.3702,3.06187,21.3702
21.3809,3.06237,21.3809
21.3916,3.06287,21.3916
21.4023,3.06337,21.4023
21.413,3.06387,21.413
21.4237,3.06437,21.4237
21.4344,3.06487,21.4344
21.4452,3.06537,21.4452
21.4559,3.06587,21.4559
21.4666,3.06637,21.4666
21.4773,3.06687,21.4773
21.4881,3.06737,21.4881
21.4988,3.06787,21.4988
21.5096,3.06837,21.5096
21.5203,3.06887,21.5203
21.5311,3.06937,21.5311
21.5419,3.06987,21.5419
21.5527,3.07037,21.5527
21.5634,3.07087,21.5634
21.5742,3.07137,21.5742
21.585,3.07187,21.585
21.5958,3.07237,21.5958
21.6066,3.07287,21.6066
21.6174,3.07337,21.6174
21.6282,3.07387,21.6282
21.639,3.07437,21.639
21.6499,3.07487,21.6499
21.6607,3.07537,21.6607
21.6715,3.07587,21.6715
21.6824,3.07637,21.6824
21.6932,3.07687,21.6932
21.704,3.07737,21.704
21.7149,3.07787,21.7149
21.7258,3.07837,21.7258
21.7366,3.07887,21.7366
21.7475,3.07937,21.7475
21.7584,3.07987,21.7584
21.7693,3.08037,21.7693
21.7801,3.08087,21.7801
21.791,3.08137,21.791
21.8019,3.08187,21.8019
21.8128,3.08237,21.8128
21.8237,3.08287,21.8237
21.8347,3.08337,21.8347
21.8456,3.08387,21.8456
21.8565,3.08437,21.8565
21.8674,3.08487,21.8674
21.8784,3.08537,21.8784
21.8893,3.08587,21.8893
21.9003,3.08637,21.9003
21.9112,3.08687,21.9112
21.9222,3.08737,21.9222
21.9331,3.08787,21.9331
21.9441,3.08837,21.9441
21.9551,3.08887,21.9551
21.9661,3.08937,21.9661
21.9771,3.08987,21.9771
21.988,3.09037,21.988
21.999,3.09087,21.999
22.01,3.09137,22.01
22.021,3.09187,22.021
22.0321,3.09237,22.0321
22.0431,3.09287,22.0431
22.0541,3.09337,22.0541
22.0651,3.09387,22.0651
22.0762,3.09437,22.0762
22.0872,3.09487,22.0872
22.0983,3.09537,22.0983
22.1093,3.09587,22.1093
22.1204,3.09637,22.1204
22.1314,3.09687,22.1314
22.1425,3.09737,22.1425
22.1536,3.09787,22.1536
22.1646,3.09837,22.1646
22.1757,3.09887,22.1757
22.1868,3.09937,22.1868
22.1979,3.09987,22.1979
22.209,3.10037,22.209
22.2201,3.10087,22.2201
22.2312,3.10137,22.2312
22.2424,3.10187,22.2424
22.2535,3.10237,22.2535
22.2646,3.10287,22.2646
22.2758,3.10337,22.2758
22.2869,3.10387,22.2869
22.298,3.10437,22.298
22.3092,3.10487,22.3092
22.3203,3.10537,22.3203
22.3315,3.10587,22.3315
22.3427,3.10637,22.3427
22.3539,3.10687,22.3539
22.365,3.10737,22.365
22.3762,3.10787,22.3762
22.3874,3.10837,22.3874
22.3986,3.10887,22.3986
22.4098,3.10937,22.4098
22.421,3.10987,22.421
22.4322,3.11037,22.4322
22.4434,3.11087,22.4434
22.4547,3.11137,22.4547
22.4659,3.11187,22.4659
22.4771,3.11237,22.4771
22.4884,3.11287,22.4884
22.4996,3.11337,22.4996
22.5109,3.11387,22.5109
22.5221,3.11437,22.5221
22.5334,3.11487,22.5334
22.5447,3.11537,22.5447
22.5559,3.11587,22.5559
22.5672,3.11637,22.5672
22.5785,3.11687,22.5785
22.5898,3.11737,22.5898
22.6011,3.11787,22.6011
22.6124,3.11837,22.6124
22.6237,3.11887,22.6237
22.635,3.11937,22.635
22.6463,3.11987,22.6463
22.6577,3.12037,22.6577
22.669,3.12087,22.669
22.6803,3.12137,22.6803
22.6917,3.12187,22.6917
22.703,3.12236,22.703
22.7144,3.12286,22.7144
22.7257,3.12336,22.7257
22.7371,3.12386,22.7371
22.7485,3.12436,22.7485
22.7599,3.12486,22.7599
22.7712,3.12536,22.7712
22.7826,3.12586,22.7826
22.794,3.12636,22.794
22.8054,3.12686,22.8054
22.8168,3.12736,22.8168
22.8282,3.12786,22.8282
22.8397,3.12836,22.8397
22.8511,3.12886,22.8511
22.8625,3.12936,22.8625
22.874,3.12986,22.874
22.8854,3.13036,22.8854
22.8968,3.13086,22.8968
22.9083,3.13136,22.9083
22.9197,3.13186,22.9197
22.9312,3.13236,22.9312
22.9427,3.13286,22.9427
22.9542,3.13336,22.9542
22.9656,3.13386,22.9656
22.9771,3.13436,22.9771
22.9886,3.13486,22.9886
23.0001,3.13536,23.0001
23.0116,3.13586,23.0116
23.0231,3.13636,23.0231
23.0346,3.13686,23.0346
23.0462,3.13736,23.0462
23.0577,3.13786,23.0577
23.0692,3.13836,23.0692
23.0808,3.13886,23.0808
23.0923,3.13936,23.0923
23.1038,3.13986,23.1038
23.1154,3.14036,23.1154
23.127,3.14086,23.127
23.1385,3.14136,23.1385
23.1501,3.14186,23.1501
23.1617,3.14236,23.1617
23.1733,3.14286,23.1733
23.1848,3.14336,23.1848
23.1964,3.14386,23.1964
23.208,3.14436,23.208
23.2197,3.14486,23.2197
23.2313,3.14536,23.2313
23.2429,3.14586,23.2429
23.2545,3.14636,23.2545
23.2661,3.14686,23.2661
23.2778,3.14736,23.2778
23.2894,3.14786,23.2894
23.3011,3.14836,23.3011
23.3127,3.14886,23.3127
23.3244,3.14936,23.3244
23.336,3.14986,23.336
23.3477,3.15036,23.3477
23.3594,3.15086,23.3594
23.3711,3.15136,23.3711
23.3828,3.15186,23.3828
23.3945,3.15236,23.3945
23.4062,3.15286,23.4062
23.4179,3.15336,23.4179
23.4296,3.15386,23.4296
23.4413,3.15436,23.4413
23.453,3.15486,23.453
23.4647,3.15536,23.4647
23.4765,3.15586,23.4765
23.4882,3.15636,23.4882
23.5,3.15686,23.5
23.5117,3.15736,23.5117
23.5235,3.15786,23.5235
23.5352,3.15836,23.5352
23.547,3.15886,23.547
23.5588,3.15936,23.5588
23.5706,3.15986,23.5706
23.5824,3.16036,23.5824
23.5942,3.16086,23.5942
23.606,3.16136,23.606
23.6178,3.16186,23.6178
23.6296,3.16236,23.6296
23.6414,3.16286,23.6414
23.6532,3.16336,23.6532
23.665,3.16386,23.665
23.6769,3.16436,23.6769
23.6887,3.16486,23.6887
23.7006,3.16536,23.7006
23.7124,3.16586,23.7124
23.7243,3.16636,23.7243
23.7361,3.16686,23.7361
23.748,3.16736,23.748
23.7599,3.16786,23.7599
23.7718,3.16836,23.7718
23.7837,3.16886,23.7837
23.7956,3.16936,23.7956
23.8075,3.16986,23.8075
23.8194,3.17036,23.8194
23.8313,3.17086,23.8313
23.8432,3.17136,23.8432
23.8551,3.17186,23.8551
23.8671,3.17236,23.8671
23.879,3.17286,23.879
23.8909,3.17336,23.8909
23.9029,3.17386,23.9029
23.9148,3.17436,23.9148
23.9268,3.17486,23.9268
23.9388,3.17536,23.9388
23.9507,3.17586,23.9507
23.9627,3.17636,23.9627
23.9747,3.17686,23.9747
23.9867,3.17736,23.9867
23.9987,3.17786,23.9987
24.0107,3.17836,24.0107
24.0227,3.17886,24.0227
24.0347,3.17936,24.0347
24.0467,3.17986,24.0467
24.0588,3.18036,24.0588
24.0708,3.18086,24.0708
24.0828,3.18136,24.0828
24.0949,3.18186,24.0949
24.1069,3.18236,24.1069
24.119,3.18286,24.119
24.131,3.18336,24.131
24.1431,3.18386,24.1431
24.1552,3.18436,24.1552
24.1673,3.18486,24.1673
24.1794,3.18536,24.1794
24.1914,3.18586,24.1914
24.2035,3.18636,24.2035
24.2156,3.18686,24.2156
24.2278,3.18736,24.2278
24.2399,3.18786,24.2399
24.252,3.18836,24.252
24.2641,3.18886,24.2641
24.2763,3.18936,24.2763
24.2884,3.18986,24.2884
24.3006,3.19036,24.3006
24.3127,3.19086,24.3127
24.3249,3.19136,24.3249
24.337,3.19186,24.337
24.3492,3.19236,24.3492
24.3614,3.19286,24.3614
24.3736,3.19336,24.3736
24.3858,3.19386,24.3858
24.3979,3.19436,24.3979
24.4102,3.19486,24.4102
24.4224,3.19536,24.4224
24.4346,3.19586,24.4346
24.4468,3.19636,24.4468
24.459,3.19686,24.459
24.4713,3.19736,24.4713
24.4835,3.19786,24.4835
24.4957,3.19836,24.4957
24.508,3.19886,24.508
24.5202,3.19936,24.5202
24.5325,3.19986,24.5325
24.5448,3.20036,24.5448
24.5571,3.20086,24.5571
24.5693,3.20136,24.5693
24.5816,3.20186,24.5816
24.5939,3.20236,24.5939
24.6062,3.20286,24.6062
24.6185,3.20336,24.6185
24.6308,3.20386,24.6308
24.6432,3.20436,24.6432
24.6555,3.20486,24.6555
24.6678,3.20536,24.6678
24.6801,3.20586,24.6801
24.6925,3.20636,24.6925
24.7048,3.20686,24.7048
24.7172,3.20736,24.7172
24.7296,3.20786,24.7296
24.7419,3.20836,24.7419
24.7543,3.20886,24.7543
24.7667,3.20936,24.7667
24.7791,3.20986,24.7791
24.7915,3.21036,24.7915
24.8039,3.21086,24.8039
24.8163,3.21136,24.8163
24.8287,3.21186,24.8287
24.8411,3.21236,24.8411
24.8535,3.21286,24.8535
24.8659,3.21336,24.8659
24.8784,3.21386,24.8784
24.8908,3.21436,24.8908
24.9033,3.21486,24.9033
24.9157,3.21536,24.9157
24.9282,3.21586,24.9282
24.9407,3.21636,24.9407
24.9531,3.21686,24.9531
24.9656,3.21736,24.9656
24.9781,3.21786,24.9781
24.9906,3.21836,24.9906
25.0031,3.21886,25.0031
25.0156,3.21936,25.0156
25.0281,3.21986,25.0281
25.0406,3.22036,25.0406
25.0531,3.22086,25.0531
25.0657,3.22136,25.0657
25.0782,3.22186,25.0782
25.0907,3.22236,25.0907
25.1033,3.22286,25.1033
25.1158,3.22336,25.1158
25.1284,3.22386,25.1284
25.141,3.22436,25.141
25.1536,3.22486,25.1536
25.1661,3.22536,25.1661
25.1787,3.22586,25.1787
25.1913,3.22636,25.1913
25.2039,3.22686,25.2039
25.2165,3.22736,25.2165
25.2291,3.22786,25.2291
25.2417,3.22836,25.2417
25.2544,3.22886,25.2544
25.267,3.22936,25.267
25.2796,3.22986,25.2796
25.2923,3.23036,25.2923
25.3049,3.23086,25.3049
25.3176,3.23136,25.3176
25.3302,3.23186,25.3302
25.3429,3.23236,25.3429
25.3556,3.23286,25.3556
25.3683,3.23336,25.3683
25.381,3.23386,25.381
25.3937,3.23436,25.3937
25.4063,3.23486,25.4063
25.4191,3.23536,25.4191
25.4318,3.23586,25.4318
25.4445,3.23636,25.4445
25.4572,3.23686,25.4572
25.4699,3.23736,25.4699
25.4827,3.23786,25.4827
25.4954,3.23836,25.4954
25.5082,3.23886,25.5082
25.5209,3.23936,25.5209
25.5337,3.23986,25.5337
25.5465,3.24036,25.5465
25.5592,3.24086,25.5592
25.572,3.24136,25.572
25.5848,3.24186,25.5848
25.5976,3.24236,25.5976
25.6104,3.24286,25.6104
25.6232,3.24336,25.6232
25.636,3.24386,25.636
25.6489,3.24436,25.6489
25.6617,3.24486,25.6617
25.6745,3.24536,25.6745
25.6874,3.24586,25.6874
25.7002,3.24636,25.7002
25.7131,3.24686,25.7131
25.7259,3.24736,25.7259
25.7388,3.24786,25.7388
25.7517,3.24836,25.7517
25.7645,3.24886,25.7645
25.7774,3.24936,25.7774
25.7903,3.24986,25.7903
25.8032,3.25036,25.8032
25.8161,3.25086,25.8161
25.829,3.25136,25.829
25.8419,3.25186,25.8419
25.8549,3.25236,25.8549
25.8678,3.25286,25.8678
25.8807,3.25336,25.8807
25.8937,3.25386,25.8937
25.9066,3.25436,25.9066
25.9196,3.25486,25.9196
25.9326,3.25536,25.9326
25.9455,3.25586,25.9455
25.9585,3.25636,25.9585
25.9715,3.25686,25.9715
25.9845,3.25736,25.9845
25.9975,3.25786,25.9975
26.0105,3.25836,26.0105
26.0235,3.25886,26.0235
26.0365,3.25936,26.0365
26.0495,3.25986,26.0495
26.0625,3.26035,26.0625
26.0756,3.26085,26.0756
26.0886,3.26135,26.0886
26.1017,3.26185,26.1017
26.1147,3.26235,26.1147
26.1278,3.26285,26.1278
26.1408,3.26335,26.1408
26.1539,3.26385,26.1539
26.167,3.26435,26.167
26.1801,3.26485,26.1801
26.1932,3.26535,26.1932
26.2063,3.26585,26.2063
26.2194,3.26635,26.2194
26.2325,3.26685,26.2325
26.2456,3.26735,26.2456
26.2587,3.26785,26.2587
26.2719,3.26835,26.2719
26.285,3.26885,26.285
26.2982,3.26935,26.2982
26.3113,3.26985,26.3113
26.3245,3.27035,26.3245
26.3376,3.27085,26.3376
26.3508,3.27135,26.3508
26.364,3.27185,26.364
26.3772,3.27235,26.3772
26.3904,3.27285,26.3904
26.4036,3.27335,26.4036
26.4168,3.27385,26.4168
26.43,3.27435,26.43
26.4432,3.27485,26.4432
26.4564,3.27535,26.4564
26.4697,3.27585,26.4697
26.4829,3.27635,26.4829
26.4961,3.27685,26.4961
26.5094,3.27735,26.5094
26.5227,3.27785,26.5227
26.5359,3.27835,26.5359
26.5492,3.27885,26.5492
26.5625,3.27935,26.5625
26.5757,3.27985,26.5757
26.589,3.28035,26.589
26.6023,3.28085,26.6023
26.6156,3.28135,26.6156
26.629,3.28185,26.629
26.6423,3.28235,26.6423
26.6556,3.28285,26.6556
26.6689,3.28335,26.6689
26.6823,3.28385,26.6823
26.6956,3.28435,26.6956
26.709,3.28485,26.709
26.7223,3.28535,26.7223
26.7357,3.28585,26.7357
26.7491,3.28635,26.7491
26.7624,3.28685,26.7624
26.7758,3.28735,26.7758
26.7892,3.28785,26.7892
26.8026,3.28835,26.8026
26.816,3.28885,26.816
26.8294,3.28935,26.8294
26.8428,3.28985,26.8428
26.8563,3.29035,26.8563
26.8697,3.29085,26.8697
26.8831,3.29135,26.8831
26.8966,3.29185,26.8966
26.91,3.29235,26.91
26.9235,3.29285,26.9235
26.9369,3.29335,26.9369
26.9504,3.29385,26.9504
26.9639,3.29435,26.9639
26.9774,3.29485,26.9774
26.9909,3.29535,26.9909
27.0044,3.29585,27.0044
27.0179,3.29635,27.0179
27.0314,3.29685,27.0314
27.0449,3.29735,27.0449
27.0584,3.29785,27.0584
27.072,3.29835,27.072
27.0855,3.29885,27.0855
27.0991,3.29935,27.0991
27.1126,3.29985,27.1126
27.1262,3.30035,27.1262
27.1397,3.30085,27.1397
27.1533,3.30135,27.1533
27.1669,3.30185,27.1669
27.1805,3.30235,27.1805
27.1941,3.30285,27.1941
27.2077,3.30335,27.2077
27.2213,3.30385,27.2213
27.2349,3.30435,27.2349
27.2485,3.30485,27.2485
27.2621,3.30535,27.2621
27.2758,3.30585,27.2758
27.2894,3.30635,27.2894
27.3031,3.30685,27.3031
27.3167,3.30735,27.3167
27.3304,3.30785,27.3304
27.344,3.30835,27.344
27.3577,3.30885,27.3577
27.3714,3.30935,27.3714
27.3851,3.30985,27.3851
27.3988,3.31035,27.3988
27.4125,3.31085,27.4125
27.4262,3.31135,27.4262
27.4399,3.31185,27.4399
27.4536,3.31235,27.4536
27.4674,3.31285,27.4674
27.4811,3.31335,27.4811
27.4949,3.31385,27.4949
27.5086,3.31435,27.5086
27.5224,3.31485,27.5224
27.5361,3.31535,27.5361
27.5499,3.31585,27.5499
27.5637,3.31635,27.5637
27.5775,3.31685,27.5775
27.5913,3.31735,27.5913
27.6051,3.31785,27.6051
27.6189,3.31835,27.6189
27.6327,3.31885,27.6327
27.6465,3.31935,27.6465
27.6603,3.31985,27.6603
27.6742,3.32035,27.6742
27.688,3.32085,27.688
27.7018,3.32135,27.7018
27.7157,3.32185,27.7157
27.7296,3.32235,27.7296
27.7434,3.32285,27.7434
27.7573,3.32335,27.7573
27.7712,3.32385,27.7712
27.7851,3.32435,27.7851
27.799,3.32485,27.799
27.8129,3.32535,27.8129
27.8268,3.32585,27.8268
27.8407,3.32635,27.8407
27.8546,3.32685,27.8546
27.8686,3.32735,27.8686
27.8825,3.32785,27.8825
27.8964,3.32835,27.8964
27.9104,3.32885,27.9104
27.9243,3.32935,27.9243
27.9383,3.32985,27.9383
27.9523,3.33035,27.9523
27.9663,3.33085,27.9663
27.9802,3.33135,27.9802
27.9942,3.33185,27.9942
28.0082,3.33235,28.0082
28.0223,3.33285,28.0223
28.0363,3.33335,28.0363
28.0503,3.33385,28.0503
28.0643,3.33435,28.0643
28.0784,3.33485,28.0784
28.0924,3.33535,28.0924
28.1064,3.33585,28.1064
28.1205,3.33635,28.1205
28.1346,3.33685,28.1346
28.1486,3.33735,28.1486
28.1627,3.33785,28.1627
28.1768,3.33835,28.1768
28.1909,3.33885,28.1909
28.205,3.33935,28.205
28.2191,3.33985,28.2191
28.2332,3.34035,28.2332
28.2473,3.34085,28.2473
28.2615,3.34135,28.2615
28.2756,3.34185,28.2756
28.2897,3.34235,28.2897
28.3039,3.34285,28.3039
28.318,3.34335,28.318
28.3322,3.34385,28.3322
28.3464,3.34435,28.3464
28.3605,3.34485,28.3605
28.3747,3.34535,28.3747
28.3889,3.34585,28.3889
28.4031,3.34635,28.4031
28.4173,3.34685,28.4173
28.4315,3.34735,28.4315
28.4458,3.34785,28.4458
28.46,3.34835,28.46
28.4742,3.34885,28.4742
28.4885,3.34935,28.4885
28.5027,3.34985,28.5027
28.517,3.35035,28.517
28.5312,3.35085,28.5312
28.5455,3.35135,28.5455
28.5598,3.35185,28.5598
28.574,3.35235,28.574
28.5883,3.35285,28.5883
28.6026,3.35335,28.6026
28.6169,3.35385,28.6169
28.6313,3.35435,28.6313
28.6456,3.35485,28.6456
28.6599,3.35535,28.6599
28.6742,3.35585,28.6742
28.6886,3.35635,28.6886
28.7029,3.35685,28.7029
28.7173,3.35735,28.7173
28.7316,3.35785,28.7316
28.746,3.35835,28.746
28.7604,3.35885,28.7604
28.7748,3.35935,28.7748
28.7892,3.35985,28.7892
28.8036,3.36035,28.8036
28.818,3.36085,28.818
28.8324,3.36135,28.8324
28.8468,3.36185,28.8468
28.8612,3.36235,28.8612
28.8757,3.36285,28.8757
28.8901,3.36335,28.8901
28.9045,3.36385,28.9045
28.919,3.36435,28.919
28.9335,3.36485,28.9335
28.9479,3.36535,28.9479
28.9624,3.36585,28.9624
28.9769,3.36635,28.9769
28.9914,3.36685,28.9914
29.0059,3.36735,29.0059
29.0204,3.36785,29.0204
29.0349,3.36835,29.0349
29.0494,3.36885,29.0494
29.064,3.36935,29.064
29.0785,3.36985,29.0785
29.093,3.37035,29.093
29.1076,3.37085,29.1076
29.1221,3.37135,29.1221
29.1367,3.37185,29.1367
29.1513,3.37235,29.1513
29.1659,3.37285,29.1659
29.1804,3.37335,29.1804
29.195,3.37385,29.195
29.2096,3.37435,29.2096
29.2242,3.37485,29.2242
29.2389,3.37535,29.2389
29.2535,3.37585,29.2535
29.2681,3.37635,29.2681
29.2828,3.37685,29.2828
29.2974,3.37735,29.2974
29.3121,3.37785,29.3121
29.3267,3.37835,29.3267
29.3414,3.37885,29.3414
29.3561,3.37935,29.3561
29.3707,3.37985,29.3707
29.3854,3.38035,29.3854
29.4001,3.38085,29.4001
29.4148,3.38135,29.4148
29.4295,3.38185,29.4295
29.4443,3.38235,29.4443
29.459,3.38285,29.459
29.4737,3.38335,29.4737
29.4885,3.38385,29.4885
29.5032,3.38435,29.5032
29.518,3.38485,29.518
29.5327,3.38535,29.5327
29.5475,3.38585,29.5475
29.5623,3.38635,29.5623
29.5771,3.38685,29.5771
29.5918,3.38735,29.5918
29.6066,3.38785,29.6066
29.6215,3.38835,29.6215
29.6363,3.38885,29.6363
29.6511,3.38935,29.6511
29.6659,3.38985,29.6659
29.6808,3.39035,29.6808
29.6956,3.39085,29.6956
29.7104,3.39135,29.7104
29.7253,3.39185,29.7253
29.7402,3.39235,29.7402
29.755,3.39285,29.755
29.7699,3.39335,29.7699
29.7848,3.39385,29.7848
29.7997,3.39435,29.7997
29.8146,3.39485,29.8146
29.8295,3.39535,29.8295
29.8444,3.39585,29.8444
29.8594,3.39635,29.8594
29.8743,3.39685,29.8743
29.8892,3.39735,29.8892
29.9042,3.39785,29.9042
29.9191,3.39834,29.9191
29.9341,3.39884,29.9341
29.9491,3.39934,29.9491
29.9641,3.39984,29.9641
29.979,3.40034,29.979
29.994,3.40084,29.994
30.009,3.40134,30.009
30.0241,3.40184,30.0241
30.0391,3.40234,30.0391
30.0541,3.40284,30.0541
30.0691,3.40334,30.0691
30.0842,3.40384,30.0842
